id,locationInfo,index,labels,country
2056670837,"Chicago, IL",1091897,0,us
1836096394,not a minor,318122,0,fr
2188820339,"Arlington, MA ",689443,4,us
1976099662,Outer Heaven,1097569,0,mu
2003595866,Northwich,561154,4,gb
1564960930,"ÜT: 42.631085,-73.765382",19118,4,gb
1565163388,paradise,167170,0,us
1956863080,"Los Angeles, CA",971852,4,us
2253738526,221b Baker Street,1390872,0,gb
2003880297,México,457364,4,mx
1794950856,Sydney,173694,0,au
2189871404,Phoenix,1373382,0,us
2060850804,New Zealand in Christchurch,1303727,0,nz
2011546324,Upstate SC,1335515,4,us
1982332015,"Aberdeen / Edinburgh, UK",1416143,0,gb
2062512853,"Adelaide, South Australia",1442338,4,au
1828045307,UK,654628,4,gb
1551555457,"Troutman, North Carolina",269082,4,us
2015703715,Tennessee,1237984,4,us
2000443663,"Toronto, Ontario",667685,4,ca
1881167733,Southwest Ranches,33112,4,us
2057351245,"Pittsburgh, Pennsylvania",438980,4,us
2298934566,U.S.A,112492,0,cn
1957189540,"Frisco, TX",929249,0,us
1997510893,Australia,669101,0,au
1932455911,San Diego,1034567,0,us
2018509706,Mississippi,1458417,4,us
1881348252,Canada,1186310,4,ca
1556243519,Netherlands ,623677,4,nl
1975910784,"North East, England",665062,0,gb
2297183868,"London, England",640560,0,gb
2199541443,"New Jersey, USA",55506,0,us
2059516366,"San Ramon / Livermore, CA",287294,4,co
2051722805,"Melbourne, Australia",1026457,4,au
2197993784,Hoth,29650,0,de
2047986658,NorCal,360495,4,au
1754448622,"Sydney, New South Wales",1215716,4,au
2059611182,"ÜT: 36.747807,-119.824233",1367623,0,au
2189227930,Philippines,385924,4,ph
1678545698,Florida,974759,0,us
2176727341,"Cooper City, FL",1097993,4,us
1986241840,"Bangkok, Thailand",924853,4,th
1677553402,"Austin, TX",1386604,4,us
2186930158,Perfect Timing,571279,4,gb
2051828448,Edmonton,88756,4,ca
1957261948,"Manila South, Philippines",1021371,4,ph
2056317280,Chicago IL,636118,4,us
2321724041,Rio de Janeiro,1590706,0,br
1676869480,"Los Angeles, CA",1059000,4,us
2051176274,"Chicago, IL",219231,4,us
1956742926,"105.9 KLAZ HotSprings,Arkansas",219716,4,us
2204772095,Scotland,974658,0,gb
2252288766,"Brooklyn, NY",44586,0,us
1548613401,"Grand Rapids, MI",299907,0,us
1957401551,Chichester,696868,0,gb
1956421357,Malaysia,96773,4,my
1553453562,UK,1178194,0,gb
2064431976,Hong Kong,80066,4,cn
2070281245,"iPhone: 37.988773,-78.473640",1243494,0,cn
1881306541,Oslo,1132791,4,no
1556813096,"New York, NY",1101321,4,us
1688970009,"Newcastle-upon-Tyne, England",1091867,0,gb
1833910258,"Christchurch, New Zealand",1548592,4,nz
2222999714,West Mids.,489652,0,gb
2069304490,TX,1514838,4,us
2185351283,california to new york,854238,0,us
1679409739,Wurundjeri land / Melbourne AU,1337529,0,au
2051368414,"Baton Rouge, LA",366907,0,us
1564252317,Jerusalem/New York,468522,4,us
2063086960,Dharug land / Sydney,385531,4,au
2045096300,"Berlin, Germany",1460808,0,de
1564170596,Houston,1331970,4,us
1965431325,MARS,595263,4,fr
1694725401,England,443426,4,gb
2051267143,"Port St. Lucie, FL",379791,4,us
1754575942,Central California,39264,4,us
1978983957,South Carolina,259626,0,us
2018686335,Texas,51719,4,us
2282876172,texas.,1190745,0,us
1964730285,Bolton,1385749,0,gb
2014615562,Sweden,683136,0,se
2265652793,let x = x,456989,0,uz
1972456653,Toronto,203030,4,ca
1962819245,"Washington, DC",35141,4,us
2062744080,PL,923892,0,pl
1824242677,Montana Retreat,466029,0,us
1573309845,Newcastle upon tyne,22155,4,gb
2013830648,"London, England",284776,4,gb
2175670712,Over it ,1251971,4,it
2283681876,"Chicago, IL",254823,0,us
2174722555,South Africa,579753,4,za
1836342430,"New York, NY",1512401,4,us
2057985357,south africa,419146,0,za
1988746940,Sweden,1359022,4,se
2057190578,Glasgow,305238,4,gb
1559419489,London,1436295,4,gb
2065775381,Malaysia,145380,0,my
2051733648,Western Australia,1038157,4,au
2286345620,"Denver, CO",683662,0,us
1695342074,USA,194255,4,us
2065704509,"Leicester, UK",346537,0,gb
2190145347,"51.333497,-0.373814",1219756,0,gb
2059283515,"San Diego, CA",1340862,4,us
1754160824,"Dunoon, Argyll, Scotland.",371767,4,gb
2200873982,"Leeds, England",1095761,0,gb
2057441851,Worldwide,1397313,0,gb
2175966196,Sydney,144009,4,au
2174682140,"Arlington, Tx",408755,0,us
2066023677,Cleveland-ish OH,771342,0,us
1822611585,"San Diego, CA",457679,4,us
1971342197,AZ,1026091,0,az
2064157482,Dammam,1486821,4,sa
1989461671,caerphilly wales,1094779,4,gb
1880310966,"Youngsville, LA 70592",457753,0,us
1680313160,ᴛᴇxᴀꜱ,939038,4,us
2265206954,NZ/UK,355489,0,gb
1933098567,"Russia, Sankt-Peterburg",1481543,4,ru
1831297091,"Queens, NY",1372079,4,us
1551331383,Johannesburg,624607,0,za
1881220225,NYC,553403,4,us
1469369741,"atlanta, georgia",1343964,4,us
2321743033,California,241632,0,us
1956796207,North Eastern USA,1493635,4,us
2054318692,"Halifax, Nova Scotia",1136393,4,ca
2298312906,Tehran,990451,0,ir
2262021676,California,730995,0,us
2253878475,Denmark,1017847,0,dk
2191633663,Berlin,857397,4,de
2071794653,"Dayton, Ohio",336432,4,us
1565225547,"ÜT: 39.993062,-75.170066",599276,0,us
2190269139,London,202680,4,gb
1989105369,"Sydney, Australia",496459,4,au
2047961843,"ÜT: 41.789271,-71.377684",276003,0,au
1468541056,Singapore,1057598,0,sg
1989757352,"Hilden, Deutschland",184162,4,de
2177390551,East Coast,844396,4,nz
2012629682,"Dallas, TX",184604,4,us
1792536977,Staffordshire,1106136,0,gb
2189985318,The moon 🌚,669188,4,us
2031937146,North Las Vegas	Nevada,502053,4,us
2063926412,"Glasgow, Scotland",1504654,0,gb
1968592409,"Frankfort, KY",473160,4,us
2178957306,"Portland, OR",240820,4,us
1977069953,Sonoma,755439,0,us
2191279000,"London, England",741692,0,gb
2058264140,"Hamburg, Germany",238563,4,de
2206556225,California,1051084,0,us
2064030906, Kuala Lumpur,964123,0,my
1825348741,"Massachusetts, USA",1394000,0,us
1881044841,Staffordshire Moorlands,1447707,0,gb
2235998861,Earth,608359,0,us
1972807880,"Portland, OR",1009441,4,us
2069083976,San Diego,481879,4,us
2223004530,"Winchester, UK",432508,0,gb
1932824875,United Kingdom ,615659,0,gb
2261930956,H o m e,638253,0,gb
2018328771,TEXAS,1008676,0,us
1793438710,Malaysia,367968,4,my
2200125265,"Stroud, Gloucestershire",63953,0,gb
1962937861,"Los Angeles, CA",1241343,4,us
1825371128,"Berlin, Germany",1430101,4,de
2247026966,Somewhere called Canada,485664,0,ca
2061082668,(she/her),806892,4,pl
1677881370,"Belfast, Ireland ",240703,0,gb
2047298162,NC,414479,4,us
2058291384,"ÜT: 33.898824,-118.322177",1546487,0,us
1981265522,"iPhone: 0.000000,0.000000",472017,4,us
2186922941,"SF Bay area, CA, USA",1274460,0,us
1469809946,Liverpool,546639,0,gb
2197361474,NY,117321,0,us
2058733759,Cape Town,891982,0,za
2204602981,India,1384691,0,in
2285263451,Kuala Lumpur,630740,0,my
2054516624,Boston,118577,4,us
1834079310,formerly San Francisco CA,712120,4,us
1976827101,"Orlando, FL",485630,4,us
2189970763,"Guwahati, India",1304938,4,in
1979601190,UK,676006,0,gb
1980868647,Timah Hill,970217,4,sg
1992397369,"Piney Flats, TN",547606,4,us
1556241601,north wonderland,725230,4,us
2204147869,"Bakersfield, Ca",428763,0,us
2004067106,"Painesville, Ohio",1502777,0,us
1979592076,Ireland 🇮🇪☘️,1578035,4,ie
2055076726,"Kuala Lumpur, Malaysia",306337,0,my
2192421705,"East Yorkshire, England",543328,4,gb
2065569848,London,530880,0,gb
2198673097,"Leeds, England, UK",964501,0,gb
1469901573,"Dallas, TX",449505,4,us
2002752351,Austin Baby,1569139,4,us
1982282732,"Belfast, UK",581714,4,gb
1962428802,"Deal, England",527192,0,gb
2059480348,"iPhone: 34.137733,-118.241714",343196,4,gb
2260722298,London,747258,0,gb
2261782336,Las Vegas,1080032,0,us
2058455217,Ohio,221305,0,us
2014876823,"Pittsboro, NC 27312",1432597,4,us
2050938286,Bronx NY,1008696,0,us
2052028425,Malaysia,756047,4,my
2221770656,Earth,28755,0,us
2064322678,"Lakewood, CA",295946,0,us
1827462402,New York,764690,0,us
1970664295,Sydney,1569210,4,au
2056137960,Tennessee,650996,4,us
2192961558,"Austin, TX",1276117,4,us
2001742793,Solihull UK,499322,4,gb
2065592169,Leinfelden-Echterdingen,1499839,4,de
2065028405,Temporary :),967079,4,ph
1999201369,"California, USA",201458,4,us
1965015790,"Aurora, CO",356878,0,us
2192838570,Israel,849411,4,il
1996824024,United Kingdom,201110,0,gb
1980255139,California,281102,4,us
1964479608,"iPhone: 40.762573,-73.967880",853096,4,us
1974460966,"Los Angeles, CA",1073979,4,us
1573838965,"Fife, Scotland",734306,0,gb
1974494494,*PNW*,1223782,4,ir
2230270039,London/Wharfedale,167517,0,gb
1955834898,jersey,715721,4,je
1558944461,North East,924641,4,bw
2249263952,"Oklahoma City, OK",742844,0,us
1964594775,"İstanbul, Turkey",1238808,0,tr
1986815584,"Nashville, TN",601649,4,us
1564298440,"London, UK",127939,4,gb
2067528150,Baton Rouge✈️,1302217,4,us
2009020933,Wales,1142329,4,gb
2031189744,Scotland,1333174,4,gb
1957149428,San Francisco Bay Area,948139,4,us
2189623974,"Karachi, Pakistan.",1060303,0,pk
1695002626,"Lincs, UK",1339160,0,gb
1990337753,"Malvern, England",136397,4,gb
2197038090,"Stroud, Gloucestershire",978825,0,gb
2322740169,Australia,1141335,0,au
1573441866,United Kingdom,357306,0,gb
1990018159,Nope,1018264,0,br
2063021049,BRONX,470998,4,us
2061050081,"London, UK",233372,4,gb
2179100441,"New Brunswick, Canada",737540,0,ca
1975427770,Cheshire,173913,0,gb
2184977869,"Waterloo, Ontario",496199,0,ca
2000617452,909,1037718,4,tw
2325060396,Lennox Head,28144,0,au
2060998185,"Bronx, NY",579793,0,us
1793373423,Ceres Station,557923,4,nl
2203758019,"Inglewood, CA to Memphis, TN ",526064,0,us
1834853904,"Kenosha, Wisconsin",526462,4,us
2180427233,"West Chester, Ohio",872637,4,us
1998717663,•406•,808126,0,se
2187507234,"São Paulo, Brazil",1334949,4,br
2058962104,"Hermantown, MN",1464998,4,us
1997618403,Arizona,9042,4,us
2191946551,Virginia,1577346,4,us
1831237676,Unknown Location,712607,4,ke
2218362006,Nashville,1437560,0,us
2071587429,Malaysia,1436024,4,my
1986306696,FL,1231626,4,us
2001196485,"ÜT: -6.196177,106.781583",783108,0,us
1994339221,"New York, NY",752833,4,us
2200947103,"Boise, ID",234428,0,us
2045800590,Kentucky,1223925,0,us
2203862946,Houston,968615,0,us
1964602928,Michigan,962305,4,us
1695921556,"New York, NY",707994,4,us
1680091385,"Atlanta Ga, United States",1162070,0,us
1985473569,Leeds West Yorkshire,528187,4,gb
2223567225,"Manchester, England ",1207944,0,gb
2060665911,Philippines,1223378,4,ph
1833778866,Singapore,157862,0,sg
2175445819,London N16,353460,4,gb
1685723793,Derby,390250,0,gb
1999101772,Virginia,1510725,4,us
2016814428,Chicago ,918179,0,us
1974221351,Northeastern USA,68219,4,us
1990752148,"Banbury, Oxfordshire, UK",608995,0,gb
1695504760,"Washington, DC",508775,0,us
1557295630,your house,625276,4,us
2071869552,𝕤𝕒𝕨 𝔹𝕋𝕊 𝟝/𝟙𝟠,326382,4,cn
1991623644,"Manila, Philippines",207892,4,ph
2064303958,"Belfast, Northern Ireland",274463,4,gb
2055429756,"Atlanta, GA",107375,4,us
1835532922,LOVE,725560,4,us
1795045093,"Costa Mesa, CA",718284,4,us
1990266899,"Nottingham, England",539629,4,gb
2039777437,"Pasadena, CA",1318688,4,us
1564349135,Ellesmere Port,40208,0,gb
1957240085,Winnipeg / San Diego,1553074,4,mx
1969496765,"Somewhere, USA",492996,0,us
1976722399,"La Push, WA",1553891,0,us
2286471933,"Brewerton, NY",948726,0,us
1825140580,London!,694997,0,gb
2012507774,"Vancouver, BC",708735,0,ca
2051627600,South Florida,1586323,4,us
1678786346,"Davao City, Philippines",1063964,4,ph
1973914018,"iPhone: 30.112867,-95.437119",2402,4,ph
1957042316,Singapore,123465,0,sg
1880099379,Indonesia,1513325,0,id
1966729503,Kuala Lumpur,906195,4,my
2176827012,Suburban Philadelphia,346622,0,us
1961412836,"Cincinnati, Ohio",12880,0,us
2198637773,The Sideshow,751261,0,us
2059448772,From Cincinnati To Columbus,46446,0,us
2002374753,"Nonspecificville, PA - USA",1383984,4,pa
1793987184,"Manila, Philippines",741603,0,ph
2247271525,mnl,715288,0,ph
2052437058,"Los Angeles/San Diego, CA",677360,4,es
2232074117,"North Royalton, Ohio",1431253,0,us
1825624505,Herts,368940,0,il
2178410364,"Firenze, Italy",370083,4,it
1752498587,Singapore,469939,0,sg
1978694560,Philippines,620376,4,ph
1932553197,"Indiana, USA",884222,0,us
2187298149,Ohio,70166,0,us
2054578126,GLA,1218519,4,gb
2001544990,Brisbane QLD Australia,700856,4,au
2285391534,penrith. nsw. australia,1005997,0,au
2012536204,House to house Fl,430802,4,us
2201795585,"Austin, TX",33830,0,us
1881086806,"Dublin City, Ireland",1138457,4,ie
2246129226,New England,583558,0,us
2015491439,Osnabrück,737483,4,de
2287022835,Earth,1071990,0,us
1468140629,Third House ,1219998,0,gb
2179655689,Portsmouth,1525319,4,gb
2222912614,"ÜT: 43.093849,-87.987553",1594460,0,gb
2216980246,Seattle,1305179,0,us
1573546752,Australia,1504814,4,au
2226542195,UK,217921,0,gb
1793703445,"Central Coast, represent.",1289937,4,us
1990908505,"iPhone: 51.428429,0.348108",279026,0,us
1999895103,"Dallas, TX",249262,4,us
1957532522,Tennessee,944673,0,us
1468886388,Singapore,431460,4,sg
2177927656,Miami,1595189,4,us
2249016317,"Phoenix, Arizona ",262132,0,us
1793958206,✈Atlanta Savannah Georgia ,1411380,0,us
1966412733,"Knoxville, TN",973125,4,us
2230764065,"Los Angeles, California",1461120,0,us
1998574588,Luna,339749,4,es
1467988811,"Gilroy, California",781653,4,us
2018043755,Brooklyn,166332,0,us
1687595583,Denmark,1274999,0,dk
1557389084,Singapore,1380297,0,sg
1995185746,Washington D.C. ,592558,0,us
1835786398,"Nashville, Tenn.",192449,4,us
1993477860,Kansas City Metro Area,159770,4,us
1794542842,Spain,737040,4,es
1995780306,San Francisco ,293956,0,us
1677652131,"Los Angeles, CA",1157679,0,us
2255969174,Co. Tyrone,1249360,0,gb
2059317484,"Lake Country, USA",966381,4,us
1678408568,"Oviedo, FL",720815,0,us
1824623576,India,272235,0,in
2003553556,"New London, MN",631512,4,us
2192422899,London,192898,4,gb
2071867216,Jersey,64983,4,je
2018482349,"Brighton, United Kingdom",89565,4,gb
1965914540,"Seattle, WA",258241,4,us
2262423276,Japan,287812,0,jp
1979182757,Dublin,1330750,4,ie
2222543916,"Rocky River, OH",642947,0,us
2057748194,"Wicklow, Ireland",6877,4,ie
1993267678,"Bristol, England",1150211,4,gb
2192344206,Edo. de México,230245,0,mx
2059119243,my iphone,1405283,4,bo
2226435159,"Twin Cities, MN",563994,0,us
1989777208,Berlin,1276314,4,de
2049520208,"Brooklyn, NY",525498,4,us
1968621248,Around the bend...,305317,4,ca
1956615480,Nasik,299330,4,in
2052026045,"London, England",622628,4,gb
1686827757,"Halifax, Nova Scotia",432045,4,ca
2051921606,"Perth, Western Australia",523739,4,au
2189784076,The real world.,155729,4,gb
1833665986,Tehran,825596,4,ir
2192292719,NYC,871934,4,us
2189656953,Netherlands,699495,4,nl
2191032885,Ireland,924949,0,ie
1980487084,"Abu Dhabi, UAE",752981,0,ae
2064622341,Bristol,242036,0,gb
2067719260,"Baltimore, MD",506670,0,us
2054891764,"Chicago, IL",353965,4,us
1978187119,"Berlin, GER",1517402,0,de
1573615913,Norway,1429481,0,no
2016279107,California girl.,976113,4,us
1559036258,London via Aries|Libra|Gemini,1475241,4,gb
1826487466,"Australia / Nashville, TN",1568765,4,au
1553209606,"London, England",960733,4,gb
2062200531,Los Angeles,814677,4,us
2000400584,"Melbourne, Australia",524318,4,au
1960961574,"Ypsilanti, MI",932555,4,us
2178068941,"Rotterdam, The Netherlands",252661,0,nl
1983258749,Middle Earth via Gallifrey,990531,4,gb
1983674816,"South London, England",1533699,4,gb
1986388193,salem | oregon,668566,0,us
2049245915,London but Welsh:),512106,4,gb
2324259996,"Stratford-Upon-Avon, England",127924,0,gb
1956143066,Nashville,1590017,4,us
1973566567,London,721915,0,gb
1976022600,USA,495895,0,us
2234672292,Australia,37234,0,au
2191902425,Earth,1283835,4,us
1975377210,"New York, NY",1281888,4,us
2228821984,South Yorkshire UK,1440980,0,gb
2051688533,"Ventura, CA",1238045,0,us
1976912866,"New York, NY",1192106,0,us
2067105171,"Atlanta Area, GA",1327042,4,us
1966598236,"Washington, DC",1441759,4,us
1997159272,Canada,755979,4,ca
1989731079,Abu Dhabi,434842,4,ae
1995469540,"New Braunfels, TX",234139,4,us
1995128680,"Colchester, England",633744,4,gb
2237673227,harlem  ny,672994,0,us
2049575859,"ÜT: 45.506012,-122.67429",1325593,4,us
1961062763,"West Palm Beach, FL",1496019,0,us
1469269490,Gold Coast,561183,4,au
1984397674,Mr. Rogers' neighborhood.,1037618,4,us
2324410066,"London, England",150964,0,gb
1794131930,Planet Earth,223808,4,th
2047298892,"Kansas City, MO",1572353,4,us
1960763415,"Nashville, Tennessee",1235687,4,us
1981595492,Singapore,78862,0,sg
2013699753,"Angels Camp, California",1220468,0,us
2000671501,United States,611857,4,us
2251552535,near the New Forest ,1414124,0,us
1879994270,Montréal,1452084,0,ca
2185998029,"Wasilla, Alaska",1392397,0,us
2238324681,Wizarding World,1470957,0,us
1956194228,Utah/Italy,1238366,4,us
1991002873,"Near Owensboro, KY",102770,4,us
1794467176,Toronto,1406099,4,ca
2231551795,Australia,1524275,0,au
1980829872,"Coastal, MA",1207076,4,ph
1834962997,Constanta ,361864,0,ro
2049364866,"Lahore, Pakistan",1144386,0,pk
1553209339,"East Lothian, Scotland",1572643,4,gb
1792738062,"London, England",1050142,0,gb
2180955581,"British Columbia, Canada",331029,0,ca
2184482727,Minnesota,1217252,4,us
1991911899,"Las Vegas, NV",1212198,4,us
2016452231,"O'Fallon, IL",775175,0,us
2053706975,"Featherstone, West Yorkshire",1492804,4,gb
2048139664,Here and there,1592843,4,us
2288806359,alabama,866198,0,us
2031197192,"Knoxville, TN USA",1109325,0,us
1975692816,"Boston, MA",484927,4,us
1551387739,"Islamabad, Pakistan",975,0,pk
2064890635,"Los Angeles, CA",1132129,0,us
2068128166,"Tulsa, Ok",698069,0,us
1979057397,"Lothians, Scotland",408326,4,gb
2257496316,Madrid - Spain,933079,0,es
1933064331,Durban,855148,0,za
2181126600,"St. Helens, OR ",1331892,4,us
2176058783,California,246550,4,us
1679031058,"Milwaukee, Wisconsin",1035260,0,us
2176082859,"Ealing, London, UK",373104,4,gb
2048655801,"Pennsylvania, USA",1232309,0,us
1676592052,"Gold Coast, Australia",489166,4,au
2232976415,"Melbourne, Victoria",641478,0,au
1979613738,📍New York City,544701,4,us
2263926719,"long island, ny",130596,0,us
2051242925,Earth,926750,4,us
1793500642,NW,826440,0,de
1833901153,East Coast,630849,4,nz
1694666634,"Hampshire, England",1002596,4,gb
1961484440,United Kingdom,678551,4,gb
2001312260,Northampton,964496,4,gb
1977940037,"Wellington, New Zealand",194555,4,nz
1824627616,"iPhone: 25.786909,-80.130272",1066564,0,nz
1687552319,London,506297,0,gb
1974561704,"San Francisco, CA",9757,4,us
2233336741,Utah,1027464,0,us
2002410649,"Stockholm, Sweden",1394146,4,se
1983434156,Palmbay,375716,0,us
2001742414,Sydney AU  / Los Angeles CA,46588,4,us
2016227572,Central Switzerland,947921,4,ch
1979512284,"London, England",1577154,0,gb
1997981181,"Daly City, CA",1588157,0,us
2059048663,"New York, NY",1282238,4,us
1551269588,"Los Angeles, CA",1061765,0,us
2227912480,Lancaster Lancashire,486768,0,gb
1693599363,Northern Ireland ,922357,0,gb
2178177718,"Birmingham, England",1404254,0,gb
1755469781,Malaysia,384198,0,my
1965948023,MTL ,1127461,0,pt
1691298953,Kansas City,1016927,0,us
1976425369,"New England, USA",1131385,0,us
2255250212,"iPhone: 54.331879,10.132218",1356871,0,de
2246325947,"Washington, DC",634599,0,us
1827616056,"Lakeland, Tn",1391403,4,us
2191189533,"North East, England",1041403,4,gb
1834645776,St Albans,619490,0,gb
1979451272,Covina,122212,4,us
2052353063,Bournemouth,584190,4,gb
1973985560,"East Coast, USA",378297,4,us
1972403175,WA,1202811,4,us
2190305441,London,1441187,0,gb
1990281846,Perth West Oz,1235622,4,au
2180165875,Germany,1110861,0,de
2033646640,"Johannesburg, South Africa",1297483,4,za
2015469573,New South Wales,1116087,0,au
1956702102,Vancouver,1475643,4,ca
2052694914,"Cape Town, South Africa",622238,4,za
1573652357,"Europe, mostly",381490,0,de
1998257565,"Escondido, CA",108867,0,us
2193095554,"Jakarta, Indonesia",1047633,0,id
2189098385,"Islamabad, Pakistan",546264,4,pk
1825236061,Israel,1227610,0,il
2249981758,Philippines,886642,0,ph
1989012751,"Toronto, Ontario, Canada",656449,4,ca
1880914185,"Venice, CA",1024127,4,us
2176614959,Microgravity,1000264,4,gb
2180176461,"Miami, FL",950700,0,us
1964734041,My house,1598025,4,in
1963488990,Iowa City,190472,4,us
1468062309,"Nashville, TN",312675,0,us
2215637066,Milky Way,519233,0,sc
2203570428,"Orlando, FL",654465,0,us
2218651134,"Överkalix, Sweden",816216,0,se
2002024688,Australia 🐨,202303,4,au
1995693937,"Cincinnati, OH",768545,0,us
1976846939,Central Florida Swamp,96259,4,us
2235098277,"Cedar City, Utah",389579,0,us
2185639013,"Florence, AL",890657,0,us
2183916779,England,642259,4,gb
2000341164,Welland,211608,0,ca
2063555123,"Bali, Indonesia",448273,4,id
1469556534,Ohio,1227287,0,us
1834606700,"Auckland, New Zealand",1148657,4,nz
1962836415,"Gilbert, AZ",377522,0,us
1678112286,Wales,279779,4,gb
2185623334,Bromsgrove,198035,4,gb
2066884556,"Near Charlotte, NC - USA",491891,4,us
2175646544,Stockholm,397828,4,se
1979755788,"Craigieburn, VIC",1309425,4,au
2179334968,the Labyrinth,1575814,0,gb
2059920462,"Scotland, United Kingdom",554110,0,gb
1468788168,Wales,1429926,4,gb
1827549801,"Jakarta, Indonesia",979017,4,id
2190094027,"Lancaster, England",162123,0,gb
1827345149,Germany,913513,0,de
2191845062,"Eindhoven, Netherlands",738516,0,nl
2233644563,Hawaii/ West Hollywood,903491,0,us
1955761293,"East Village, NYC",247734,0,us
1825326744,"Leeds, UK",1380180,4,gb
2235802769,"Rossendale, UK",549971,0,gb
2051832923,"Baton Rouge, LA",193859,0,us
1835647353,"London, England",1182785,0,gb
2187136401,"Philadelphia, PA",1315055,0,us
1999219429,"Los Angeles, Ca",344419,4,us
1981582077,Baton Rouge,440604,4,us
2205949913,Brunswick East,391570,0,au
1558945019,"ÜT: 43.660893,-116.256028",1458925,4,au
1932906870,NZ,615778,0,nz
1965583494,Los Angeles. Chi/NY sometimes.,1377524,4,fr
2055260076,dublin,272155,0,ie
2049690623,London,1370450,4,gb
2069791664,London,1586766,4,gb
1469730931,"Brooklyn, NY Winston Salem, NC",1058263,0,us
2015733376,Florida,1417139,0,us
2054037904,DMV,1131687,0,us
2058430212,West Palm Beach,1348478,4,us
1880155831,Philippines,243988,4,ph
2189599059,Indonesia,1591603,0,id
1565917438,Houston TX,1196572,4,us
1992557880,Sweden,103444,4,se
1468787762,"volterra, tuscany, italy",1595187,4,it
2327158129,United States (Nashville),1432683,0,us
1999640978,United States,1202358,0,us
2175351267,Urbana Il,35885,4,us
1970221836,Chi-town,198181,0,us
2298625706,"Boston, MA",748340,0,us
2256907565,"Odessa, FL",549755,0,us
2189774055,Glasgow,344758,4,gb
2201949211,Montana,69088,0,us
2182613743,United States,1524253,0,us
1975787534,Murfreesboro,946295,0,us
2179999260,Mid-West-Coast,977482,0,nz
1824842716,London,661778,4,gb
2059047410,"Cincinnati, OH",631091,0,us
2303179766,"Penasco, NM",762840,0,us
1957501281,California,244323,0,us
2191761687,"Peterborough, England",1391460,0,gb
1974626170,"ÜT: 36.205016,-115.032348",308062,4,gb
2000366031,Southern CA,1313950,4,us
1976013387,Under the sun.,215605,4,gb
2046837200,Dubai,418323,4,ae
2060051757,"Lima, Peru",1223574,4,pe
1991002087,United States,1057970,4,us
1964097047,"Monteverde, Costa Rica",828732,0,cr
2182321214,Chesterfield,365959,0,us
